user_id,position,title,link,authors,publication,publication_year,cited_by_count
PT8wxO8AAAAJ,419,Tempered interval-valued fuzzy hypergraphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:WJVC3Jt7v1AC,"M Akram, NO Alshehri",University politehnica of bucharest scientific bulletin-series a-applied …,2015,9
PT8wxO8AAAAJ,420,On ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:uc_IGeMz5qoC,"M Akram, W Chen, B Davvaz","Journal of Intelligent & Fuzzy Systems 26 (6), 2937-2944",2014,9
PT8wxO8AAAAJ,421,Effect of nitrogen application timings on wheat yield under thal environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:9CGX2owmTHMC,"MA Ali, M Aslam, HM Hammad, G Abbas, M Akram, Z Ali","J. Agric. Res 47 (1), 31-35",2009,9
PT8wxO8AAAAJ,422,Regular intuitionistic fuzzy graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:CaZNVDsoPx4C,"M Akram, W Dudek",Neural Computing and Application 1007,,9
PT8wxO8AAAAJ,423,An extended multi-objective transportation model based on Fermatean fuzzy sets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:fhZv66dCuXAC,"M Akram, S Shahzadi, SMU Shah, T Allahviranloo","Soft Computing, 1-23",2023,8
PT8wxO8AAAAJ,424,Extended PROMETHEE approach with 2‐tuple linguistic ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:lu5AzqVF4qYC,"M Akram, U Noreen, D Pamucar","Expert Systems 40 (3), e13178",2023,8
PT8wxO8AAAAJ,425,A new multi-objective optimization ratio analysis plus full multiplication form method for the selection of an appropriate mining method based on 2-tuple spherical fuzzy …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:LZ55yeyZZb4C,"A Khan, M Akram, U Ahmad, MMA Al-Shamiri","Math. Biosci. Eng 20, 456-488",2023,8
PT8wxO8AAAAJ,426,Solution of initial-value problem for linear third-order fuzzy differential equations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:MIUEjqm7qCUC,"M Akram, G Muhammad, T Allahviranloo, W Pedrycz","Computational and Applied Mathematics 41 (8), 398",2022,8
PT8wxO8AAAAJ,427,Investigating the impact of IoT-Based smart laboratories on students’ academic performance in higher education,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:OP2qWFMeUpEC,"MM Asad, A Naz, A Shaikh, M Alrizq, M Akram, A Alghamdi","Universal Access in the Information Society, 1-15",2022,8
PT8wxO8AAAAJ,428,Decision-making analysis based on hesitant fuzzy ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:52neCvzbxIwC,"A Adeel, M Akram, N Çaǧman","Soft Computing 26 (21), 11849-11863",2022,8
PT8wxO8AAAAJ,429,An integrated MULTIMOORA method with 2-tuple linguistic Fermatean fuzzy sets: Urban quality of life selection application,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:yBxuCEhX224C,"M Akram, N Ramzan, A Luqman, G Santos-García",AIMS Math 7,2022,8
PT8wxO8AAAAJ,430,A new group decision-making framework based on 2-tuple linguistic complex ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:s-mE-ZzancgC,"M Akram, A Khan, U Ahmad, JCR Alcantud, MMA Al-Shamiri","Mathematical Biosciences and Engineering 19 (11), 11281-11323",2022,8
PT8wxO8AAAAJ,431,Integrated decision-making methods based on 2-tuple linguistic m-polar fuzzy information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:OKy9v0bssVUC,"M Akram, U Noreen, MMA Al-Shamiri, D Pamucar","AIMS Mathematics 7 (8), 14557-14594",2022,8
PT8wxO8AAAAJ,432,Clustering algorithm with strength of connectedness for m-polar fuzzy network models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:IwGqIHSOC8kC,"M Akram, S Siddique, MG Alharbi","Mathematical Biosciences and Engineering 19 (1), 420-455",2022,8
PT8wxO8AAAAJ,433,An algorithm to compute the strength of competing interactions in the Bering Sea based on Pythagorean fuzzy hypergraphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:N5XbD978G_MC,"HS Nawaz, M Akram, JCR Alcantud","Neural Computing and Applications 34 (2), 1099-1121",2022,8
PT8wxO8AAAAJ,434,A Decision-Making Analysis with Generalized m-Polar Fuzzy Graphs.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:fHS53ZCY-AEC,"S Siddique, U Ahmad, M Akram",Journal of Multiple-Valued Logic & Soft Computing 37,2021,8
PT8wxO8AAAAJ,435,Medical diagnosis based on single-valued neutrosophic information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:DGpvO1n63MYC,"S Habib, A Ashraf, MA Butt, M Ahmad","Neutrosophic Sets and Systems 42, 302-323",2021,8
PT8wxO8AAAAJ,436,Imperfect competition models in economic market structure with q-rung picture fuzzy information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:xEMdJR0kL_sC,"M Akram, WA Dudek, A Habib, AN Al-Kenani","Journal of Intelligent & Fuzzy Systems 38 (4), 5107-5126",2020,8
PT8wxO8AAAAJ,437,A survey on single-valued neutrosophic K-algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:1pC5hbHeJ6IC,"M Akram, KP Shum",Infinite Study,2020,8
PT8wxO8AAAAJ,438,Ranking of trapezoidal bipolar fuzzy information system based on total ordering,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:wH03y5nBhxsC,"M Akram, M Arshad","Applied Mathematics E-Notes 19, 292-309",2019,8
PT8wxO8AAAAJ,439,Soft rough neutrosophic influence graphs with application,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:anDooRL1HQEC,"H Masood Malik, M Akram, F Smarandache","Mathematics 6 (7), 125",2018,8
PT8wxO8AAAAJ,440,Novel decision making method based on domination in m-polar fuzzy graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:FsLZdJ3BAzkC,"M Akram, N Waseem","Communications of the Korean mathematical society 32 (4), 1077-1097",2017,8
PT8wxO8AAAAJ,441,Certain operations on bipolar fuzzy graph structures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:buQ7SEKw-1sC,"M Akram, R Akmal","Applications and Applied Mathematics: An International Journal (AAM) 11 (1), 30",2016,8
PT8wxO8AAAAJ,442,Strong and superstrong vertices in intuitionistic fuzzy graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:fFSKOagxvKUC,"MG Karunambigai, M Akram, R Buvaneswari","Journal of Intelligent & Fuzzy Systems 30 (2), 671-678",2016,8
PT8wxO8AAAAJ,443,Influence of base-region thickness on the performance of Pnp transistor-VCSEL,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:7XUxBq3GufIC,"MN Akram, Y Xiang, X Yu, T Zabel, M Hammar","Optics express 22 (22), 27398-27414",2014,8
PT8wxO8AAAAJ,444,Prevalence of intestinal protozoan and worm infestation in primary school going children of 5-10 years of age in district Bannu,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:esGtpfCv0y8C,"MS Khan, S Jehan, M Akram, MZ Rabnwaz, Z Lathif, F Hussain, M Naeem","Annals of Pakistan Institute of Medical Sciences 8, 243-8",2012,8
PT8wxO8AAAAJ,445,Structural elucidation of transition metal complexes of modified diamine alongwith bioassay studies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:5thYEm8kiqcC,"SU Rehman, S Noreen, M Rashida, M Akram, K Ali, I Ahmad, M Arshad, ...","The Nucleus 46 (4), 501-506",2009,8
PT8wxO8AAAAJ,446,Generalized fuzzy subquasigroups,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:qxL8FJ1GzNcC,"M Akram, W Dudek","Quasigroups and Related Systems 16 (2), 133-146",2008,8
PT8wxO8AAAAJ,447,Analytical solution of the Atangana–Baleanu–Caputo fractional differential equations using Pythagorean fuzzy sets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:GO5CT2y9xrEC,"M Akram, G Muhammad, D Ahmad","Granular Computing, 1-21",2023,7
PT8wxO8AAAAJ,448,A new method to determine the Fermatean fuzzy optimal solution of transportation problems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:MaiMEk8tZqMC,"M Akram, SM Umer Shah, T Allahviranloo","Journal of Intelligent & Fuzzy Systems 44 (1), 309-328",2023,7
PT8wxO8AAAAJ,449,Algorithms for the computation of regular single-valued neutrosophic soft hypergraphs applied to supranational asian bodies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:3ssty3PwuTgC,"M Akram, HS Nawaz","Journal of Applied Mathematics and Computing 68 (6), 4479-4506",2022,7
PT8wxO8AAAAJ,450,Multi-criteria Optimization Technique with Complex Pythagorean Fuzzy ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:0dtNEdnCFDAC,"M Akram, F Wasim, JCR Alcantud, AN Al-Kenani","International Journal of Computational Intelligence Systems 14, 1-24",2021,7
PT8wxO8AAAAJ,451,Complex ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Iq19BMNozs4C,"M Akram, F Wasim, AN Al-Kenani","Complexity 2021, 1-29",2021,7
PT8wxO8AAAAJ,452,Spherical fuzzy K-algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:b8wqy9DyMDUC,M Akram,"Journal of Algebraic Hyperstructures and Logical Algebras 2 (3), 85-98",2021,7
PT8wxO8AAAAJ,453,Menger’s theorem for m-polar fuzzy graphs and application of m-polar fuzzy edges to road network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:pk6FPx6l9xIC,"M Akram, S Siddique, U Ahmad","Journal of Intelligent & Fuzzy Systems 41 (1), 1553-1574",2021,7
PT8wxO8AAAAJ,454,A framework of decision making based on bipolar fuzzy competition hypergraphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:OC7j4ufeY2cC,"S Shahzadi, A Rasool, M Sarwar, M Akram","Journal of Intelligent & Fuzzy Systems 41 (1), 1319-1339",2021,7
PT8wxO8AAAAJ,455,An Empirical study to evaluate the accessibility of arabic websites by low vision users,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:p7qoFRH4VUUC,"M Akram, RB Sulaiman",2020 8th International Conference on Information Technology and Multimedia …,2020,7
PT8wxO8AAAAJ,456,Maximal product of graphs under vague environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:DrOLxFoABAwC,"B Sheikh Hoseini, M Akram, M Sheikh Hosseini, H Rashmanlou, ...","Mathematical and Computational Applications 25 (1), 10",2020,7
PT8wxO8AAAAJ,457,Consensus-based multi-person decision making with incomplete fuzzy preference relations using product transitivity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:1YatL4jblGcC,"A Rehman, M Hussain, A Farooq, M Akram","Mathematics 7 (2), 185",2019,7
PT8wxO8AAAAJ,458,Novel applications of bipolar single-valued neutrosophic competition graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:w-fwKiQwpQAC,"M Akram, M Nasir, KP Shum","Applied Mathematics-A Journal of Chinese Universities 33, 436-467",2018,7
PT8wxO8AAAAJ,459,Certain properties of bipolar neutrosophic graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:oH8HCDhqVGsC,"M Akram, S Siddique",Infinite Study,2018,7
PT8wxO8AAAAJ,460,Intuitionistic N-fuzzy set and its application in biΓ-ternary semigroups,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Weau3kkTRIMC,"M Akram, J Kavikumar, AB Khamis","Journal of Intelligent & Fuzzy Systems 30 (2), 951-960",2016,7
PT8wxO8AAAAJ,461,Bondage And Non-Bondage Number of a Fuzzy Graph,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:J-ba04ztB30C,"AN Gani, KP Devi, M Akram","International Journal of Pure and Applied Mathematics 103 (2), 215-226",2015,7
PT8wxO8AAAAJ,462,Analysis of Packet Loss and Latency Control for Robust IPTV over Mobile WiMAX and LTE Assessment (RESEARCH NOTE),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:-qpA3cGbmHsC,"M Akram, F Zafar","INTERNATIONAL JOURNAL OF ENGINEERING 26 (3), 229-239",2013,7
PT8wxO8AAAAJ,463,Co-fuzzy Lie superalgebras over a co-fuzzy field,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:RHpTSmoSYBkC,M Akram,"World Applied Sciences Journal 7, 25-32",2009,7
PT8wxO8AAAAJ,464,Measurement of radon concentration using SSNTD in dwellings of Jhelum valley Azad Jammu and Kashmir,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Usae8uB1euoC,"A Iqbal, MS Baig, M Akram, RK Quershi, AA Quershi","Sub-Himalayas, Northeast Pakistan: Europ J Scient Res 17 (3), 366-372",2007,7
PT8wxO8AAAAJ,465,"Measurement of radon concentration in dwellings of Muzaffarabad city Azad Kashmir, Northwest Himalayas, Pakistan",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Sg-YnEhjH50C,"A Iqbal, MS Baig, M Akram, A Bashir, A Quershi","Eur. Jour. Sci. Res 17, 373-378",2007,7
PT8wxO8AAAAJ,466,On numerical solution of the parabolic equation with Neumann boundary conditions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:L8Ckcad2t8MC,M Akram,"International Mathematical Forum 2 (12), 551-559",2007,7
PT8wxO8AAAAJ,467,Intuitionistic fuzzy quasi-associative ideals in BCI-algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:hMsQuOkrut0C,"YB Jun, M Akram, MA Pasha","Southeast Asian Bull. Math 29 (5), 903-914",2005,7
PT8wxO8AAAAJ,468,A parallel algorithm for the inhomogeneous heat equations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:QIV2ME_5wuYC,M Akram,"Journal of the Indian Institute of Science 85 (5), 253",2005,7
PT8wxO8AAAAJ,469,Complex ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:YiZc1oW-E3oC,"M Akram, S Naz, T Abbas","Artificial Intelligence Review, 1-48",2023,6
PT8wxO8AAAAJ,470,Granulation of protein–protein interaction networks in Pythagorean fuzzy soft environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:K1AqHrCRkPsC,"HS Nawaz, M Akram","Journal of Applied Mathematics and Computing 69 (1), 293-320",2023,6
PT8wxO8AAAAJ,471,Extended MABAC method based on 2-tuple linguistic T-spherical fuzzy sets and Heronian mean operators: An application to alternative fuel selection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:N7YTE_TVRugC,"M Akram, S Naz, F Feng, G Ali, A Shafiq","AIMS Mathematics 8 (5), 10619-10653",2023,6
PT8wxO8AAAAJ,472,Extended fuzzy N-Soft PROMETHEE method and its application in robot butler selection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:tvutLEwYQz8C,"M Akram, M Sultan, JCR Alcantud, MMA Al-Shamiri","Math. Biosci. Eng 20, 1774-1800",2023,6
PT8wxO8AAAAJ,473,Threshold graphs under picture Dombi fuzzy information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:5uu-MYFt2EcC,"M Akram, U Ahmad, Rukhsar","Granular Computing 7 (3), 691-707",2022,6
PT8wxO8AAAAJ,474,Decision Analysis Approach Based on 2-Tuple Linguistic ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:_cFkbNEifk0C,"M Akram, U Noreen, MM Ali Al-Shamiri","Discrete Dynamics in Nature and Society 2022, 1-22",2022,6
PT8wxO8AAAAJ,475,An efficient numerical method for solving ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:2hlgnPHlchoC,"M Akram, M Saqib, S Bashir, T Allahviranloo","Computational and Applied Mathematics 41 (4), 157",2022,6
PT8wxO8AAAAJ,476,Decision-making methods based on fuzzy soft competition hypergraphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:8moDcb_GFzgC,"M Akram, S Shahzadi, A Rasool, M Sarwar","Complex & Intelligent Systems 8 (3), 2325-2348",2022,6
PT8wxO8AAAAJ,477,Group decision-making analysis with complex spherical fuzzy N-soft sets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:BzPC9jo9PWgC,"M Akram, A Farooq, M Shabir, MMA Al-Shamiri, MM Khalaf","Math. Biosci. Eng 19 (5), 4991-5030",2022,6
PT8wxO8AAAAJ,478,Extension of threshold graphs under complex fuzzy environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:cUMtEw7vMgQC,"S Hameed, M Akram, N Mustafa, S Samanta","International Journal of Applied and Computational Mathematics 7, 1-19",2021,6
PT8wxO8AAAAJ,479,Complex neutrosophic N-soft sets: A new model with applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:kk7MRXTjMocC,"M Akram, M Shabir, A Ashraf","Neutrosophic Sets and Systems 42, 278-301",2021,6
PT8wxO8AAAAJ,480,On Neutro Quadruple Groups,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:LYDvBi7O6RsC,"F Smarandache, A Rezaei, AAA Agboola, YB Jun, RA Borzooei, B Davvaz, ...",Infinite Study,2021,6
PT8wxO8AAAAJ,481,Solution of complex bipolar fuzzy linear system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:7CU1mCQUTf4C,"M Akram, M Ali, T Allahviranloo","International Online Conference on Intelligent Decision Science, 899-927",2020,6
PT8wxO8AAAAJ,482,LU decomposition method to solve bipolar fuzzy linear systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:djcsc3XHdKAC,"M Akram, G Muhammad, T Allahviranloo, N Hussain","Journal of Intelligent & Fuzzy Systems 39 (3), 3329-3349",2020,6
PT8wxO8AAAAJ,483,A Decision-Making Approach Based on a Multi ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:w5CyTnyFq80C,"KM Alsager, NO Alshehri, M Akram","Symmetry 10 (12), 711",2018,6
PT8wxO8AAAAJ,484,Graph structures in bipolar neutrosophic environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:6VlyvFCUEfcC,"M Akram, M Sitara, F Smarandache","Mathematics 5 (4), 60",2017,6
PT8wxO8AAAAJ,485,Certain competition graphs based on intuitionistic neutrosophic environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:KS-xo-ZNxMsC,"M Akram, M Nasir","Information 8 (4), 132",2017,6
PT8wxO8AAAAJ,486,Application of intuitionistic neutrosophic graph structures in decision-making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:DkZNVXde3BIC,"M Akram, M Sitara",Infinite Study,2017,6
PT8wxO8AAAAJ,487,Emergence of the Modern Academic Study of Religion: An Analytical Survey of Various Interpretations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:b2kfBsK7yCQC,M Akram,"Islamic Studies, 9-31",2016,6
PT8wxO8AAAAJ,488,Decision-making system for washing machine using AIFNN,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:cWzG1nlazyYC,"S Habib, M Akram","Mathematical Sciences Letters 4 (3), 303",2015,6
PT8wxO8AAAAJ,489,Characterization of bi Γ-ternary semigroups by their ideals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:wMgC3FpKEyYC,"M Akram, J Kavikumar, A Khamis","Italian Journal of Pure and Applied Mathematics 34 (1), 311-328",2015,6
PT8wxO8AAAAJ,490,"Qualitative assessment of the pharmacist’s role in Punjab, Pakistan: medical practitioners’ views",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Oo_WeVVXg5wC,"S Azhar, MA Hassali, A Igbal, MR Akram, M Attique-Ur-Rehman, S Karim, ...","Tropical Journal of Pharmaceutical Research 14 (2), 323-327",2015,6
PT8wxO8AAAAJ,491,Balanced bipolar fuzzy graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:2VqYfGB8ITEC,"M Akram, MG Karunambigai, K Palanivel, S Sivasankar","Journal of advanced research in pure mathematics 6 (4), 58-71",2014,6
PT8wxO8AAAAJ,492,Intuitionistic fuzzy prime bi-Γ-ideals of Γ-semigroups,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:35r97b3x0nAC,M Akram,"Ann. Fuzzy Math. Inform 5 (2), 309-320",2013,6
PT8wxO8AAAAJ,493,Bipolar fuzzy L-Lie algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:rp474-M6Y4oC,M Akram,"World Applied Sciences Journal 14 (12), 1908-1913",2011,6
PT8wxO8AAAAJ,494,Fuzzy Lie ideals over a fuzzy field,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=400&pagesize=100&citation_for_view=PT8wxO8AAAAJ:ns9cj8rnVeAC,"M Akram, KP Shum","Ital. J. Pure Appl. Math 27, 281-292",2010,6
